"","trackid","segmentid","pointid","lat","lon","ele","time","lat.p1","lon.p1","dist","time.p1","timestep","speed.m.per.sec","speed.km.per.h"
"1276",0,0,1275,-2.907056667,-79.007843333,NA,2015-10-21 13:45:01,-2.907056667,-79.007843333,0,2015-10-21 13:45:02,1,0,0
"1277",0,0,1276,-2.907056667,-79.007843333,NA,2015-10-21 13:45:02,-2.907056667,-79.007841667,0,2015-10-21 13:45:03,1,0,0
"1278",0,0,1277,-2.907056667,-79.007841667,NA,2015-10-21 13:45:03,-2.907056667,-79.00784,0,2015-10-21 13:45:04,1,0,0
"1279",0,0,1278,-2.907056667,-79.00784,NA,2015-10-21 13:45:04,-2.907055,-79.00784,0.0424516151882256,2015-10-21 13:45:05,1,0.0424516151882256,0.152825814677612
"1280",0,0,1279,-2.907055,-79.00784,NA,2015-10-21 13:45:05,-2.907055,-79.007838333,0,2015-10-21 13:45:06,1,0,0
"1281",0,0,1280,-2.907055,-79.007838333,NA,2015-10-21 13:45:06,-2.907056667,-79.007836667,0.0424516151882256,2015-10-21 13:45:07,1,0.0424516151882256,0.152825814677612
"1282",0,0,1281,-2.907056667,-79.007836667,NA,2015-10-21 13:45:07,-2.907071667,-79.007821667,2.24904027308244,2015-10-21 13:45:08,1,2.24904027308244,8.09654498309677
"1283",0,0,1282,-2.907071667,-79.007821667,NA,2015-10-21 13:45:08,-2.9071,-79.007793333,3.39205656234454,2015-10-21 13:45:09,1,3.39205656234454,12.2114036244403
"1284",0,0,1283,-2.9071,-79.007793333,NA,2015-10-21 13:45:09,-2.907135,-79.007763333,3.42121876383381,2015-10-21 13:45:10,1,3.42121876383381,12.3163875498017
"1285",0,0,1284,-2.907135,-79.007763333,NA,2015-10-21 13:45:10,-2.907175,-79.007726667,3.44582273045055,2015-10-21 13:45:11,1,3.44582273045055,12.404961829622
"1286",0,0,1285,-2.907175,-79.007726667,NA,2015-10-21 13:45:11,-2.907218333,-79.00768,5.6403130978375,2015-10-21 13:45:12,1,5.6403130978375,20.305127152215
"1287",0,0,1286,-2.907218333,-79.00768,NA,2015-10-21 13:45:12,-2.907258333,-79.007616667,6.73291801291807,2015-10-21 13:45:13,1,6.73291801291807,24.2385048465051
"1288",0,0,1287,-2.907258333,-79.007616667,NA,2015-10-21 13:45:13,-2.907283333,-79.007536667,8.92135546126991,2015-10-21 13:45:14,1,8.92135546126991,32.1168796605717
"1289",0,0,1288,-2.907283333,-79.007536667,NA,2015-10-21 13:45:14,-2.907288333,-79.007453333,10.0193163047557,2015-10-21 13:45:15,1,10.0193163047557,36.0695386971206
"1290",0,0,1289,-2.907288333,-79.007453333,NA,2015-10-21 13:45:15,-2.907276667,-79.007366667,8.90861968840039,2015-10-21 13:45:16,1,8.90861968840039,32.0710308782414
"1291",0,0,1290,-2.907276667,-79.007366667,NA,2015-10-21 13:45:16,-2.907245,-79.007275,10.0417541092965,2015-10-21 13:45:17,1,10.0417541092965,36.1503147934675
"1292",0,0,1291,-2.907245,-79.007275,NA,2015-10-21 13:45:17,-2.907211667,-79.00718,11.1539668537446,2015-10-21 13:45:18,1,11.1539668537446,40.1542806734805
"1293",0,0,1292,-2.907211667,-79.00718,NA,2015-10-21 13:45:18,-2.90719,-79.007078333,11.1417403050926,2015-10-21 13:45:19,1,11.1417403050926,40.1102650983334
"1294",0,0,1293,-2.90719,-79.007078333,NA,2015-10-21 13:45:19,-2.907188333,-79.006973333,12.2452175839605,2015-10-21 13:45:20,1,12.2452175839605,44.0827833022579
"1295",0,0,1294,-2.907188333,-79.006973333,NA,2015-10-21 13:45:20,-2.907203333,-79.006868333,11.1365020266791,2015-10-21 13:45:21,1,11.1365020266791,40.0914072960449
"1296",0,0,1295,-2.907203333,-79.006868333,NA,2015-10-21 13:45:21,-2.907228333,-79.006765,11.1445917932779,2015-10-21 13:45:22,1,11.1445917932779,40.1205304558005
"1297",0,0,1296,-2.907228333,-79.006765,NA,2015-10-21 13:45:22,-2.90726,-79.006665,12.2639713118459,2015-10-21 13:45:23,1,12.2639713118459,44.1502967226454
"1298",0,0,1297,-2.90726,-79.006665,NA,2015-10-21 13:45:23,-2.907303333,-79.006573333,10.0602513680719,2015-10-21 13:45:24,1,10.0602513680719,36.2169049250587
"1299",0,0,1298,-2.907303333,-79.006573333,NA,2015-10-21 13:45:24,-2.907361667,-79.006486667,8.99320115627028,2015-10-21 13:45:25,1,8.99320115627028,32.375524162573
"1300",0,0,1299,-2.907361667,-79.006486667,NA,2015-10-21 13:45:25,-2.90743,-79.006398333,10.1222147210884,2015-10-21 13:45:26,1,10.1222147210884,36.4399729959184
"1301",0,0,1300,-2.90743,-79.006398333,NA,2015-10-21 13:45:26,-2.907501667,-79.006308333,10.1346747080452,2015-10-21 13:45:27,1,10.1346747080452,36.4848289489627
"1302",0,0,1301,-2.907501667,-79.006308333,NA,2015-10-21 13:45:27,-2.90757,-79.00621,11.2251572503407,2015-10-21 13:45:28,1,11.2251572503407,40.4105661012264
"1303",0,0,1302,-2.90757,-79.00621,NA,2015-10-21 13:45:28,-2.907635,-79.006105,11.2171464730299,2015-10-21 13:45:29,1,11.2171464730299,40.3817273029075
"1304",0,0,1303,-2.907635,-79.006105,NA,2015-10-21 13:45:29,-2.907695,-79.005991667,13.4189293738028,2015-10-21 13:45:30,1,13.4189293738028,48.30814574569
"1305",0,0,1304,-2.907695,-79.005991667,NA,2015-10-21 13:45:30,-2.90776,-79.005875,12.3226504026587,2015-10-21 13:45:31,1,12.3226504026587,44.3615414495714
"1306",0,0,1305,-2.90776,-79.005875,NA,2015-10-21 13:45:31,-2.90783,-79.005763333,13.44074553602,2015-10-21 13:45:32,1,13.44074553602,48.3866839296718
"1307",0,0,1306,-2.90783,-79.005763333,NA,2015-10-21 13:45:32,-2.9079,-79.005656667,11.2307059638426,2015-10-21 13:45:33,1,11.2307059638426,40.4305414698333
"1308",0,0,1307,-2.9079,-79.005656667,NA,2015-10-21 13:45:33,-2.907971667,-79.005555,11.2364050900353,2015-10-21 13:45:34,1,11.2364050900353,40.4510583241269
"1309",0,0,1308,-2.907971667,-79.005555,NA,2015-10-21 13:45:34,-2.908043333,-79.005456667,11.2335385294066,2015-10-21 13:45:35,1,11.2335385294066,40.4407387058637
"1310",0,0,1309,-2.908043333,-79.005456667,NA,2015-10-21 13:45:35,-2.908118333,-79.005361667,11.2452503743419,2015-10-21 13:45:36,1,11.2452503743419,40.4829013476308
"1311",0,0,1310,-2.908118333,-79.005361667,NA,2015-10-21 13:45:36,-2.908191667,-79.005273333,10.141187500617,2015-10-21 13:45:37,1,10.141187500617,36.5082750022214
"1312",0,0,1311,-2.908191667,-79.005273333,NA,2015-10-21 13:45:37,-2.908266667,-79.005186667,9.04679133528701,2015-10-21 13:45:38,1,9.04679133528701,32.5684488070332
"1313",0,0,1312,-2.908266667,-79.005186667,NA,2015-10-21 13:45:38,-2.908341667,-79.0051,10.1445020348967,2015-10-21 13:45:39,1,10.1445020348967,36.5202073256282
"1314",0,0,1313,-2.908341667,-79.0051,NA,2015-10-21 13:45:39,-2.908425,-79.005011667,10.1725475525539,2015-10-21 13:45:40,1,10.1725475525539,36.621171189194
"1315",0,0,1314,-2.908425,-79.005011667,NA,2015-10-21 13:45:40,-2.908511667,-79.004918333,10.187605016069,2015-10-21 13:45:41,1,10.187605016069,36.6753780578485
"1316",0,0,1315,-2.908511667,-79.004918333,NA,2015-10-21 13:45:41,-2.908601667,-79.00482,11.2947585677719,2015-10-21 13:45:42,1,11.2947585677719,40.6611308439788
"1317",0,0,1316,-2.908601667,-79.00482,NA,2015-10-21 13:45:42,-2.908696667,-79.004716667,11.3132051786018,2015-10-21 13:45:43,1,11.3132051786018,40.7275386429665
"1318",0,0,1317,-2.908696667,-79.004716667,NA,2015-10-21 13:45:43,-2.908798333,-79.00461,12.4314955076065,2015-10-21 13:45:44,1,12.4314955076065,44.7533838273833
"1319",0,0,1318,-2.908798333,-79.00461,NA,2015-10-21 13:45:44,-2.908903333,-79.004503333,12.4464304695998,2015-10-21 13:45:45,1,12.4464304695998,44.8071496905594
"1320",0,0,1319,-2.908903333,-79.004503333,NA,2015-10-21 13:45:45,-2.909011667,-79.004396667,11.3699761219566,2015-10-21 13:45:46,1,11.3699761219566,40.9319140390437
"1321",0,0,1320,-2.909011667,-79.004396667,NA,2015-10-21 13:45:46,-2.90912,-79.004293333,12.4580051196813,2015-10-21 13:45:47,1,12.4580051196813,44.8488184308526
"1322",0,0,1321,-2.90912,-79.004293333,NA,2015-10-21 13:45:47,-2.909233333,-79.004195,11.3875762562438,2015-10-21 13:45:48,1,11.3875762562438,40.9952745224777
"1323",0,0,1322,-2.909233333,-79.004195,NA,2015-10-21 13:45:48,-2.909348333,-79.004108333,9.23424397134571,2015-10-21 13:45:49,1,9.23424397134571,33.2432782968445
"1324",0,0,1323,-2.909348333,-79.004108333,NA,2015-10-21 13:45:49,-2.909458333,-79.004035,8.13486962072265,2015-10-21 13:45:50,1,8.13486962072265,29.2855306346015
"1325",0,0,1324,-2.909458333,-79.004035,NA,2015-10-21 13:45:50,-2.909558333,-79.003973333,8.07647180986847,2015-10-21 13:45:51,1,8.07647180986847,29.0752985155265
"1326",0,0,1325,-2.909558333,-79.003973333,NA,2015-10-21 13:45:51,-2.909648333,-79.003925,5.88489253780503,2015-10-21 13:45:52,1,5.88489253780503,21.1856131360981
"1327",0,0,1326,-2.909648333,-79.003925,NA,2015-10-21 13:45:52,-2.909726667,-79.00388,4.75825872166052,2015-10-21 13:45:53,1,4.75825872166052,17.1297313979779
"1328",0,0,1327,-2.909726667,-79.00388,NA,2015-10-21 13:45:53,-2.909803333,-79.003841667,4.73617964912838,2015-10-21 13:45:54,1,4.73617964912838,17.0502467368622
"1329",0,0,1328,-2.909803333,-79.003841667,NA,2015-10-21 13:45:54,-2.909888333,-79.003811667,3.79608876763797,2015-10-21 13:45:55,1,3.79608876763797,13.6659195634967
"1330",0,0,1329,-2.909888333,-79.003811667,NA,2015-10-21 13:45:55,-2.909976667,-79.00379,2.92028937647985,2015-10-21 13:45:56,1,2.92028937647985,10.5130417553275
"1331",0,0,1330,-2.909976667,-79.00379,NA,2015-10-21 13:45:56,-2.91007,-79.003766667,2.97595894306796,2015-10-21 13:45:57,1,2.97595894306796,10.7134521950446
"1332",0,0,1331,-2.91007,-79.003766667,NA,2015-10-21 13:45:57,-2.910173333,-79.003753333,3.12090397900931,2015-10-21 13:45:58,1,3.12090397900931,11.2352543244335
"1333",0,0,1332,-2.910173333,-79.003753333,NA,2015-10-21 13:45:58,-2.910285,-79.003748333,2.37816411575969,2015-10-21 13:45:59,1,2.37816411575969,8.5613908167349
"1334",0,0,1333,-2.910285,-79.003748333,NA,2015-10-21 13:45:59,-2.910401667,-79.003753333,2.48433215663953,2015-10-21 13:46:00,1,2.48433215663953,8.9435957639023
"1335",0,0,1334,-2.910401667,-79.003753333,NA,2015-10-21 13:46:00,-2.910523333,-79.00376,2.80005853167081,2015-10-21 13:46:01,1,2.80005853167081,10.0802107140149
"1336",0,0,1335,-2.910523333,-79.00376,NA,2015-10-21 13:46:01,-2.910646667,-79.003771667,2.85861883183346,2015-10-21 13:46:02,1,2.85861883183346,10.2910277946004
"1337",0,0,1336,-2.910646667,-79.003771667,NA,2015-10-21 13:46:02,-2.910771667,-79.003786667,3.46432629905816,2015-10-21 13:46:03,1,3.46432629905816,12.4715746766094
"1338",0,0,1337,-2.910771667,-79.003786667,NA,2015-10-21 13:46:03,-2.910901667,-79.003801667,2.97637004936991,2015-10-21 13:46:04,1,2.97637004936991,10.7149321777317
"1339",0,0,1338,-2.910901667,-79.003801667,NA,2015-10-21 13:46:04,-2.911033333,-79.003818333,3.56286985966377,2015-10-21 13:46:05,1,3.56286985966377,12.8263314947896
"1340",0,0,1339,-2.911033333,-79.003818333,NA,2015-10-21 13:46:05,-2.911168333,-79.003835,3.07508165130475,2015-10-21 13:46:06,1,3.07508165130475,11.0702939446971
"1341",0,0,1340,-2.911168333,-79.003835,NA,2015-10-21 13:46:06,-2.911305,-79.003853333,3.66319272400432,2015-10-21 13:46:07,1,3.66319272400432,13.1874938064156
"1342",0,0,1341,-2.911305,-79.003853333,NA,2015-10-21 13:46:07,-2.911436667,-79.003871667,3.57946191287504,2015-10-21 13:46:08,1,3.57946191287504,12.8860628863502
"1343",0,0,1342,-2.911436667,-79.003871667,NA,2015-10-21 13:46:08,-2.911566667,-79.003886667,3.54630385417776,2015-10-21 13:46:09,1,3.54630385417776,12.7666938750399
"1344",0,0,1343,-2.911566667,-79.003886667,NA,2015-10-21 13:46:09,-2.911688333,-79.003898333,2.80002888651384,2015-10-21 13:46:10,1,2.80002888651384,10.0801039914498
"1345",0,0,1344,-2.911688333,-79.003898333,NA,2015-10-21 13:46:10,-2.911798333,-79.00391,2.58737917748791,2015-10-21 13:46:11,1,2.58737917748791,9.31456503895647
"1346",0,0,1345,-2.911798333,-79.00391,NA,2015-10-21 13:46:11,-2.911895,-79.003921667,2.34121260156766,2015-10-21 13:46:12,1,2.34121260156766,8.42836536564356
"1347",0,0,1346,-2.911895,-79.003921667,NA,2015-10-21 13:46:12,-2.911975,-79.003931667,2.03092474858178,2015-10-21 13:46:13,1,2.03092474858178,7.31132909489442
"1348",0,0,1347,-2.911975,-79.003931667,NA,2015-10-21 13:46:13,-2.912036667,-79.003943333,1.72402861230921,2015-10-21 13:46:14,1,1.72402861230921,6.20650300431317
"1349",0,0,1348,-2.912036667,-79.003943333,NA,2015-10-21 13:46:14,-2.912078333,-79.00395,1.4131816216838,2015-10-21 13:46:15,1,1.4131816216838,5.08745383806168
"1350",0,0,1349,-2.912078333,-79.00395,NA,2015-10-21 13:46:15,-2.912093333,-79.003951667,0.318498400987641,2015-10-21 13:46:16,1,0.318498400987641,1.14659424355551
"1351",0,0,1350,-2.912093333,-79.003951667,NA,2015-10-21 13:46:16,-2.912098333,-79.003955,1.11824601115794,2015-10-21 13:46:17,1,1.11824601115794,4.02568564016858
"1352",0,0,1351,-2.912098333,-79.003955,NA,2015-10-21 13:46:17,-2.912098333,-79.003956667,0,2015-10-21 13:46:18,1,0,0
"1353",0,0,1352,-2.912098333,-79.003956667,NA,2015-10-21 13:46:18,-2.9121,-79.003956667,0.0424664153194768,2015-10-21 13:46:19,1,0.0424664153194768,0.152879095150117
"1354",0,0,1353,-2.9121,-79.003956667,NA,2015-10-21 13:46:19,-2.9121,-79.003958333,0,2015-10-21 13:46:20,1,0,0
"1355",0,0,1354,-2.9121,-79.003958333,NA,2015-10-21 13:46:20,-2.9121,-79.003958333,0,2015-10-21 13:46:21,1,0,0
"1356",0,0,1355,-2.9121,-79.003958333,NA,2015-10-21 13:46:21,-2.912101667,-79.003958333,0.0424664153194768,2015-10-21 13:46:22,1,0.0424664153194768,0.152879095150117
"1357",0,0,1356,-2.912101667,-79.003958333,NA,2015-10-21 13:46:22,-2.912103333,-79.003956667,0.0212332076597384,2015-10-21 13:46:23,1,0.0212332076597384,0.0764395475750583
"1358",0,0,1357,-2.912103333,-79.003956667,NA,2015-10-21 13:46:23,-2.912105,-79.003958333,0.0424664153194768,2015-10-21 13:46:24,1,0.0424664153194768,0.152879095150117
"1359",0,0,1358,-2.912105,-79.003958333,NA,2015-10-21 13:46:24,-2.912106667,-79.003958333,0.0424664153194768,2015-10-21 13:46:25,1,0.0424664153194768,0.152879095150117
"1360",0,0,1359,-2.912106667,-79.003958333,NA,2015-10-21 13:46:25,-2.912121667,-79.00396,0.318498114904517,2015-10-21 13:46:26,1,0.318498114904517,1.14659321365626
"1361",0,0,1360,-2.912121667,-79.00396,NA,2015-10-21 13:46:26,-2.912151667,-79.00396,0.636996229800587,2015-10-21 13:46:27,1,0.636996229800587,2.29318642728211
"1362",0,0,1361,-2.912151667,-79.00396,NA,2015-10-21 13:46:27,-2.912195,-79.003963333,0.913027929394056,2015-10-21 13:46:28,1,0.913027929394056,3.2869005458186
"1363",0,0,1362,-2.912195,-79.003963333,NA,2015-10-21 13:46:28,-2.912241667,-79.003965,0.997960760033003,2015-10-21 13:46:29,1,0.997960760033003,3.59265873611881
"1364",0,0,1363,-2.912241667,-79.003965,NA,2015-10-21 13:46:29,-2.912295,-79.003965,1.12536000598298,2015-10-21 13:46:30,1,1.12536000598298,4.05129602153873
"1365",0,0,1364,-2.912295,-79.003965,NA,2015-10-21 13:46:30,-2.912358333,-79.00396,1.33769208259722,2015-10-21 13:46:31,1,1.33769208259722,4.81569149735
"1366",0,0,1365,-2.912358333,-79.00396,NA,2015-10-21 13:46:31,-2.912435,-79.003955,1.63495698983351,2015-10-21 13:46:32,1,1.63495698983351,5.88584516340062
"1367",0,0,1366,-2.912435,-79.003955,NA,2015-10-21 13:46:32,-2.912518333,-79.003955,1.76235623580035,2015-10-21 13:46:33,1,1.76235623580035,6.34448244888125
"1368",0,0,1367,-2.912518333,-79.003955,NA,2015-10-21 13:46:33,-2.912601667,-79.00396,1.78358944346008,2015-10-21 13:46:34,1,1.78358944346008,6.42092199645629
"1369",0,0,1368,-2.912601667,-79.00396,NA,2015-10-21 13:46:34,-2.912685,-79.003966667,2.08449025250159,2015-10-21 13:46:35,1,2.08449025250159,7.50416490900571
"1370",0,0,1369,-2.912685,-79.003966667,NA,2015-10-21 13:46:35,-2.91277,-79.003975,1.80482102998206,2015-10-21 13:46:36,1,1.80482102998206,6.4973557079354
"1371",0,0,1370,-2.91277,-79.003975,NA,2015-10-21 13:46:36,-2.91286,-79.00399,2.93405457744269,2015-10-21 13:46:37,1,2.93405457744269,10.5625964787937
"1372",0,0,1371,-2.91286,-79.00399,NA,2015-10-21 13:46:37,-2.912955,-79.004015,3.00427954257509,2015-10-21 13:46:38,1,3.00427954257509,10.8154063532703
"1373",0,0,1372,-2.912955,-79.004015,NA,2015-10-21 13:46:38,-2.913053333,-79.004041667,3.93481008434093,2015-10-21 13:46:39,1,3.93481008434093,14.1653163036274
"1374",0,0,1373,-2.913053333,-79.004041667,NA,2015-10-21 13:46:39,-2.913155,-79.004066667,3.98037437725184,2015-10-21 13:46:40,1,3.98037437725184,14.3293477581066
"1375",0,0,1374,-2.913155,-79.004066667,NA,2015-10-21 13:46:40,-2.913258333,-79.00409,3.12085992832291,2015-10-21 13:46:41,1,3.12085992832291,11.2350957419625
"1376",0,0,1375,-2.913258333,-79.00409,NA,2015-10-21 13:46:41,-2.913365,-79.004116667,4.03911662347708,2015-10-21 13:46:42,1,4.03911662347708,14.5408198445175
"1377",0,0,1376,-2.913365,-79.004116667,NA,2015-10-21 13:46:42,-2.913471667,-79.004141667,3.18094725005875,2015-10-21 13:46:43,1,3.18094725005875,11.4514101002115
"1378",0,0,1377,-2.913471667,-79.004141667,NA,2015-10-21 13:46:43,-2.913571667,-79.00417,3.95741825824619,2015-10-21 13:46:44,1,3.95741825824619,14.2467057296863
"1379",0,0,1378,-2.913571667,-79.00417,NA,2015-10-21 13:46:44,-2.913666667,-79.004195,3.00425764422599,2015-10-21 13:46:45,1,3.00425764422599,10.8153275192136
"1380",0,0,1379,-2.913666667,-79.004195,NA,2015-10-21 13:46:45,-2.913746667,-79.004211667,2.80037881342143,2015-10-21 13:46:46,1,2.80037881342143,10.0813637283171
"1381",0,0,1380,-2.913746667,-79.004211667,NA,2015-10-21 13:46:46,-2.913816667,-79.004211667,1.48629115983613,2015-10-21 13:46:47,1,1.48629115983613,5.35064817541006
"1382",0,0,1381,-2.913816667,-79.004211667,NA,2015-10-21 13:46:47,-2.913873333,-79.004188333,2.52400742029809,2015-10-21 13:46:48,1,2.52400742029809,9.08642671307312
"1383",0,0,1382,-2.913873333,-79.004188333,NA,2015-10-21 13:46:48,-2.913916667,-79.004136667,5.64383595586147,2015-10-21 13:46:49,1,5.64383595586147,20.3178094411013
"1384",0,0,1383,-2.913916667,-79.004136667,NA,2015-10-21 13:46:49,-2.913951667,-79.004066667,7.82772112670749,2015-10-21 13:46:50,1,7.82772112670749,28.179796056147
"1385",0,0,1384,-2.913951667,-79.004066667,NA,2015-10-21 13:46:50,-2.913983333,-79.003988333,8.92985141708535,2015-10-21 13:46:51,1,8.92985141708535,32.1474651015072
"1386",0,0,1385,-2.913983333,-79.003988333,NA,2015-10-21 13:46:51,-2.914018333,-79.003905,8.93651368915225,2015-10-21 13:46:52,1,8.93651368915225,32.1714492809481
"1387",0,0,1386,-2.914018333,-79.003905,NA,2015-10-21 13:46:52,-2.914058333,-79.003818333,10.0546907488027,2015-10-21 13:46:53,1,10.0546907488027,36.1968866956898
"1388",0,0,1387,-2.914058333,-79.003818333,NA,2015-10-21 13:46:53,-2.914103333,-79.003728333,10.0642155646757,2015-10-21 13:46:54,1,10.0642155646757,36.2311760328324
"1389",0,0,1388,-2.914103333,-79.003728333,NA,2015-10-21 13:46:54,-2.91415,-79.003635,10.0683370038819,2015-10-21 13:46:55,1,10.0683370038819,36.2460132139747
"1390",0,0,1389,-2.91415,-79.003635,NA,2015-10-21 13:46:55,-2.91419,-79.003538333,11.1643045832661,2015-10-21 13:46:56,1,11.1643045832661,40.191496499758
"1391",0,0,1390,-2.91419,-79.003538333,NA,2015-10-21 13:46:56,-2.914235,-79.00344,11.1728839984,2015-10-21 13:46:57,1,11.1728839984,40.22238239424
"1392",0,0,1391,-2.914235,-79.00344,NA,2015-10-21 13:46:57,-2.914273333,-79.00334,11.1611550961785,2015-10-21 13:46:58,1,11.1611550961785,40.1801583462425
"1393",0,0,1392,-2.914273333,-79.00334,NA,2015-10-21 13:46:58,-2.9143,-79.003243333,11.1467034963449,2015-10-21 13:46:59,1,11.1467034963449,40.1281325868416
"1394",0,0,1393,-2.9143,-79.003243333,NA,2015-10-21 13:46:59,-2.914321667,-79.003145,10.0296398788213,2015-10-21 13:47:00,1,10.0296398788213,36.1067035637566
"1395",0,0,1394,-2.914321667,-79.003145,NA,2015-10-21 13:47:00,-2.914345,-79.00305,11.1426579566605,2015-10-21 13:47:01,1,11.1426579566605,40.1135686439777
"1396",0,0,1395,-2.914345,-79.00305,NA,2015-10-21 13:47:01,-2.914355,-79.002946667,11.1339742689802,2015-10-21 13:47:02,1,11.1339742689802,40.0823073683286
"1397",0,0,1396,-2.914355,-79.002946667,NA,2015-10-21 13:47:02,-2.914343333,-79.002841667,12.2477951456434,2015-10-21 13:47:03,1,12.2477951456434,44.0920625243162
"1398",0,0,1397,-2.914343333,-79.002841667,NA,2015-10-21 13:47:03,-2.914321667,-79.002733333,12.2532615128276,2015-10-21 13:47:04,1,12.2532615128276,44.1117414461795
"1399",0,0,1398,-2.914321667,-79.002733333,NA,2015-10-21 13:47:04,-2.914305,-79.002626667,11.1378012042782,2015-10-21 13:47:05,1,11.1378012042782,40.0960843354014
"1400",0,0,1399,-2.914305,-79.002626667,NA,2015-10-21 13:47:05,-2.914296667,-79.002528333,11.1332453400142,2015-10-21 13:47:06,1,11.1332453400142,40.0796832240512
"1401",0,0,1400,-2.914296667,-79.002528333,NA,2015-10-21 13:47:06,-2.914295,-79.002431667,11.1320301015975,2015-10-21 13:47:07,1,11.1320301015975,40.0753083657511
"1402",0,0,1401,-2.914295,-79.002431667,NA,2015-10-21 13:47:07,-2.914301667,-79.002335,10.0198569350381,2015-10-21 13:47:08,1,10.0198569350381,36.0714849661372
"1403",0,0,1402,-2.914301667,-79.002335,NA,2015-10-21 13:47:08,-2.91431,-79.002231667,12.2463224809205,2015-10-21 13:47:09,1,12.2463224809205,44.0867609313139
"1404",0,0,1403,-2.91431,-79.002231667,NA,2015-10-21 13:47:09,-2.914313333,-79.002125,11.1321313882816,2015-10-21 13:47:10,1,11.1321313882816,40.0756729978136
"1405",0,0,1404,-2.914313333,-79.002125,NA,2015-10-21 13:47:10,-2.914316667,-79.002011667,13.3586089861735,2015-10-21 13:47:11,1,13.3586089861735,48.0909923502246
"1406",0,0,1405,-2.914316667,-79.002011667,NA,2015-10-21 13:47:11,-2.91432,-79.001891667,13.3584908261229,2015-10-21 13:47:12,1,13.3584908261229,48.0905669740423
"1407",0,0,1406,-2.91432,-79.001891667,NA,2015-10-21 13:47:12,-2.914323333,-79.00177,13.3584908295745,2015-10-21 13:47:13,1,13.3584908295745,48.0905669864682
"1408",0,0,1407,-2.914323333,-79.00177,NA,2015-10-21 13:47:13,-2.914323333,-79.001645,14.4715338038863,2015-10-21 13:47:14,1,14.4715338038863,52.0975216939906
"1409",0,0,1408,-2.914323333,-79.001645,NA,2015-10-21 13:47:14,-2.914323333,-79.001525,12.2451439859398,2015-10-21 13:47:15,1,12.2451439859398,44.0825183493834
"1410",0,0,1409,-2.914323333,-79.001525,NA,2015-10-21 13:47:15,-2.914321667,-79.00141,13.358355776932,2015-10-21 13:47:16,1,13.358355776932,48.0900807969553
"1411",0,0,1410,-2.914321667,-79.00141,NA,2015-10-21 13:47:16,-2.914321667,-79.00131,11.1319490794456,2015-10-21 13:47:17,1,11.1319490794456,40.0750166860042
"1412",0,0,1411,-2.914321667,-79.00131,NA,2015-10-21 13:47:17,-2.914326667,-79.001223333,10.0193169356623,2015-10-21 13:47:18,1,10.0193169356623,36.0695409683845
"1413",0,0,1412,-2.914326667,-79.001223333,NA,2015-10-21 13:47:18,-2.91433,-79.001155,7.79262484072449,2015-10-21 13:47:19,1,7.79262484072449,28.0534494266082
"1414",0,0,1413,-2.91433,-79.001155,NA,2015-10-21 13:47:19,-2.914338333,-79.00111,4.45602013782032,2015-10-21 13:47:20,1,4.45602013782032,16.0416724961532
"1415",0,0,1414,-2.914338333,-79.00111,NA,2015-10-21 13:47:20,-2.914348333,-79.00108,3.3463314598784,2015-10-21 13:47:21,1,3.3463314598784,12.0467932555623
"1416",0,0,1415,-2.914348333,-79.00108,NA,2015-10-21 13:47:21,-2.914368333,-79.001053333,3.36649069010478,2015-10-21 13:47:22,1,3.36649069010478,12.1193664843772
"1417",0,0,1416,-2.914368333,-79.001053333,NA,2015-10-21 13:47:22,-2.914403333,-79.001038333,1.3385747326939,2015-10-21 13:47:23,1,1.3385747326939,4.81886903769804
"1418",0,0,1417,-2.914403333,-79.001038333,NA,2015-10-21 13:47:23,-2.914455,-79.001031667,1.56810062178715,2015-10-21 13:47:24,1,1.56810062178715,5.64516223843373
"1419",0,0,1418,-2.914455,-79.001031667,NA,2015-10-21 13:47:24,-2.914525,-79.001025,1.85729062781167,2015-10-21 13:47:25,1,1.85729062781167,6.68624626012201
"1420",0,0,1419,-2.914525,-79.001025,NA,2015-10-21 13:47:25,-2.914603333,-79.00102,1.65662755920925,2015-10-21 13:47:26,1,1.65662755920925,5.96385921315331
"1421",0,0,1420,-2.914603333,-79.00102,NA,2015-10-21 13:47:26,-2.914683333,-79.001013333,2.03129612293106,2015-10-21 13:47:27,1,2.03129612293106,7.3126660425518
"1422",0,0,1421,-2.914683333,-79.001013333,NA,2015-10-21 13:47:27,-2.914763333,-79.001008333,1.69910671469293,2015-10-21 13:47:28,1,1.69910671469293,6.11678417289454
"1423",0,0,1422,-2.914763333,-79.001008333,NA,2015-10-21 13:47:28,-2.914848333,-79.001001667,2.12092364551828,2015-10-21 13:47:29,1,2.12092364551828,7.63532512386581
"1424",0,0,1423,-2.914848333,-79.001001667,NA,2015-10-21 13:47:29,-2.914938333,-79.000993333,2.21201855511785,2015-10-21 13:47:30,1,2.21201855511785,7.96326679842427
"1425",0,0,1424,-2.914938333,-79.000993333,NA,2015-10-21 13:47:30,-2.915031667,-79.00099,1.99645397530441,2015-10-21 13:47:31,1,1.99645397530441,7.18723431109586
"1426",0,0,1425,-2.915031667,-79.00099,NA,2015-10-21 13:47:31,-2.915126667,-79.000991667,2.01769284737312,2015-10-21 13:47:32,1,2.01769284737312,7.26369425054325
